,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,ClosedDate,label,length
1682,46347,89,50594,Is there a clean way to redirect all attempts to going to an HTTP:// version of a site to its HTTPS:// equivalent?,IIS7: HTTP->HTTPS Cleanly,5,2,7605311.0,2312.0,2008-09-05 17:23:28,,1,114
1683,46483,329,154644,What are the differences between has_codeblock and has_codeblock . When should I use one or the other?,htmlentities() vs. htmlspecialchars(),10,0,46491.0,4137.0,2008-09-05 18:29:12,,1,102
1684,46496,57,26170,Today I had a coworker suggest I refactor my code to use a label statement to control flow through  has_numeric  nested for loops I had created. I've never used them before because personally I think they decrease the readability of a program. I am willing to change my mind about using them if the argument is solid enough however. What are people's opinions on label statements?,Should I avoid using Java Label Statements?,9,1,46579.0,2628.0,2008-09-05 18:32:25,,1,380
1685,46541,74,41162,"Name the design considerations in deciding between use of a singleton versus a static class. In doing this, you're kind of forced to contrast the two, so whatever contrasts you can come up with are also useful in showing your thought process! Also, every interviewer likes to see illustrative examples. :)",When should you use the singleton pattern instead of a static class?,22,2,151332.0,3594.0,2008-09-05 18:48:03,2015-09-04 14:06:29,1,305
1686,46582,188,161121,"We have the requirement to take a form submission and save some data, then redirect the user to a page offsite, but in redirecting, we need to ""submit"" a form with POST, not GET. I was hoping there was an easy way to accomplish this, but I'm starting to think there isn't. I think I must now create a simple other page, with just the form that I want, redirect to it, populate the form variables, then do a body.onload call to a script that merely calls document.forms[ has_numeric ].submit(); Can anyone tell me if there is an alternative? We might need to tweak this later in the project, and it might get sort of complicated, so if there was an easy we could do this all non-other page dependent that would be fantastic. Anyway, thanks for any and all responses.",Response.Redirect with POST instead of Get?,13,2,47735.0,232.0,2008-09-05 19:03:46,,1,765
1687,46585,218,56459,"From what I can gather, there are three categories: Never use has_codeblock and use has_codeblock Never use has_codeblock and use has_codeblock It doesn't matter which one you use. Am I correct in assuming those three cases? If so, what are some examples from each case?",When do you use POST and when do you use GET?,26,2,46614.0,572.0,2008-09-05 19:05:12,,1,270
1688,46586,207,41795,"Everyone is aware of Dijkstra's Letters to the editor: go to statement considered harmful (also here .html transcript and here .pdf) and there has been a formidable push since that time to eschew the goto statement whenever possible. While it's possible to use goto to produce unmaintainable, sprawling code, it nevertheless remains in modern programming languages . Even the advanced continuation control structure in Scheme can be described as a sophisticated goto. What circumstances warrant the use of goto? When is it best to avoid? As a followup question: C provides a pair of functions, setjmp and longjmp, that provide the ability to goto not just within the current stack frame but within any of the calling frames. Should these be considered as dangerous as goto? More dangerous? Dijkstra himself regretted that title, for which he was not responsible. At the end of EWD1308 (also here .pdf) he wrote: Finally a short story for the record. In  has_numeric , the Communications of the ACM published a text of mine under the title "" The goto statement considered harmful "", which in later years would be most frequently referenced, regrettably, however, often by authors who had seen no more of it than its title, which became a cornerstone of my fame by becoming a template: we would see all sorts of articles under the title ""X considered harmful"" for almost any X, including one titled ""Dijkstra considered harmful"". But what had happened? I had submitted a paper under the title "" A case against the goto statement "", which, in order to speed up its publication, the editor had changed into a ""letter to the Editor"", and in the process he had given it a new title of his own invention! The editor was Niklaus Wirth. A well thought out classic paper about this topic, to be matched to that of Dijkstra, is Structured Programming with go to Statements , by Donald E. Knuth. Reading both helps to reestablish context and a non-dogmatic understanding of the subject. In this paper, Dijkstra's opinion on this case is reported and is even more strong: Donald E. Knuth: I believe that by presenting such a view I am not in fact disagreeing sharply with Dijkstra's ideas, since he recently wrote the following: ""Please don't fall into the trap of believing that I am terribly dogmatical about [the go to statement]. I have the uncomfortable feeling that others are making a religion out of it, as if the conceptual problems of programming could be solved by a single trick, by a simple form of coding discipline! """,GOTO still considered harmful?,51,16,52307.0,658.0,2008-09-05 19:05:18,2015-05-16 13:00:18,1,2519
1689,46663,158,157116,"Is it possible to send an email from my Java application using a GMail account? I have configured my company mail server with Java app to send email, but that's not going to cut it when I distribute the application. Answers with any of using Hotmail, Yahoo or GMail are acceptable.","How can I send an email by Java application using GMail, Yahoo, or Hotmail?",12,0,47452.0,1288.0,2008-09-05 19:23:00,,1,281
1690,46898,1272,923587,"If I have an object implementing the has_codeblock interface in Java and I wish to iterate over every pair contained within it, what is the most efficient way of going through the map? Will the ordering of elements depend on the specific map implementation that I have for the interface?",How to efficiently iterate over each Entry in a Map?,30,1,46908.0,4807.0,2008-09-05 21:12:48,,1,287
1691,46918,53,59968,"What is the proper way to minimize a WinForms app to the system tray? I've seen hackish solutions like, ""minimize, set ShowInTaskbar = false, then show your NotifyIcon."" Solutions like that are hackish because the app doesn't appear to minimize to the tray like other apps, the code has to detect when to set ShowInTaskbar = true, among other issues. What's the proper way to do this?",What's the proper way to minimize to tray a C# WinForms app?,8,5,47743.0,536.0,2008-09-05 21:20:47,,1,384
1692,47007,96,42732,A question that occasionally arises is what is the best way to determine the changelist that you last synced to in Perforce. This is often needed for things like injecting the changelist number into the revision info by the automatic build system.,Determining the last changelist synced to in Perforce,9,0,256455.0,2102.0,2008-09-05 22:36:02,,1,247
1693,47045,191,115759,Printf got added to Java with the  has_numeric . has_numeric  release but I can't seem to find how to send the output to a string rather than a file (which is what sprintf does in C). Does anyone know how to do this?,Sprintf equivalent in Java,3,0,47049.0,4498.0,2008-09-05 23:05:35,,1,216
1694,47089,94,60086,"About  has_numeric  months ago I rolled out a site where every request needed to be over https. The only way at the time I could find to ensure that every request to a page was over https was to check it in the page load event. If the request was not over http I would response.redirect(""https://mysite.com"") Is there a better way -- ideally some setting in the web.config?",Best way in asp.net to force https for an entire site?,11,1,47095.0,4846.0,2008-09-05 23:34:53,,1,373
1695,47177,103,138063,"I would like to monitor the following system information in Java: current cpu usage** (percent) available memory* (free/total) available disk space (free/total) *note that I mean overall memory available to the whole system, not just the JVM I'm looking for a cross-platform solution (Linux, Mac, Windows) that doesn't rely on my own code calling external programs or using JNI. Although these are viable options, I would prefer not to maintain OS-specific code myself if someone already has a better solution. If there's a free library out there that does this in a reliable, cross-platform manner, that would be great (even if it makes external calls or uses native code itself). Any suggestions are much appreciated. * *EDIT: To clarify, I would like to get the current CPU usage for the whole system, not just the Java process(es). EDIT: The SIGAR API provides all the functionality I'm looking for in one package, so it's the best answer to my question so far. However, due it being licensed under the GPL, I cannot use it for my original purpose (a closed source, commercial product). It's possible that Hyperic may license SIGAR for commercial use, but I haven't looked into it. For my GPL projects, I will definitely consider SIGAR in the future. For my current needs, I'm leaning towards the following: for cpu usage, OperatingSystemMXBean.getSystemLoadAverage() / OperatingSystemMXBean.getAvailableProcessors() (load average per cpu) for memory, OperatingSystemMXBean.getTotalPhysicalMemorySize() and OperatingSystemMXBean.getFreePhysicalMemorySize() for disk space, File.getTotalSpace() and File.getUsableSpace() Limitations: The getSystemLoadAverage() and disk space querying methods are only available under Java  has_numeric . Also, some JMX functionality may not be available to all platforms (i.e. it's been reported that getSystemLoadAverage() returns  has_numeric  on Windows). EDIT  has_numeric  has_numeric  has_numeric : Although originally licensed under GPL, it has been changed to Apache  has_numeric . has_numeric  , which can generally be used for closed source, commercial products.","How to monitor the computer's cpu, memory, and disk usage in Java?",10,4,47290.0,2783.0,2008-09-06 01:44:06,,1,2109
1696,47427,92,23567,"Many websites, including this one, add what are apparently called slugs - descriptive but as far as I can tell useless bits of text - to the end of URLs. For example, the URL the site gives for this question is: http://stackoverflow.com/questions/ has_numeric /why-do-some-websites-add-slugs-to-the-end-of-urls But the following URL works just as well: http://stackoverflow.com/questions/ has_numeric / Is the point of this text just to somehow make the URL more user friendly or are there some other benefits?","Why do some websites add ""Slugs"" to the end of URLs?",14,5,47428.0,3171.0,2008-09-06 13:00:32,2012-08-23 15:03:51,1,510
1697,47487,51,25070,"Possible Duplicate: Avoiding repeated constants in CSS We have some ""theme colors"" that are reused in our CSS sheet. Is there a way to set a variable and then reuse it? E.g. has_codeblock",Create a variable in .CSS file for use within that .CSS file,14,1,47508.0,4906.0,2008-09-06 14:21:25,2013-01-27 04:12:29,1,187
1698,47605,237,405975,"I'm curious and wasn't sure, so i thought id ask: assuming String a and b. has_codeblock Under the hood are they the same thing? Edit: Here is concat decompiled as reference, I'd like to be able to decompile the + operator as well to see what that does, not sure how to do that yet. has_codeblock",String concatenation: concat() vs + operator,10,4,47628.0,292.0,2008-09-06 16:08:54,,1,296
1699,47752,284,299231,Anyone have a quick method for de-duplicating a generic List in C#?,Remove duplicates from a List<T> in C#,19,0,47757.0,4541.0,2008-09-06 19:15:27,,1,67
1700,47786,97,28782,"Simple one really. In SQL, if I want to search a text field for a couple of characters, I can do: has_codeblock The documentation for App Engine makes no mention of how to achieve this, but surely it's a common enough problem?",Google App Engine: Is it possible to do a Gql LIKE query?,12,2,47811.0,366.0,2008-09-06 20:05:24,,1,226
1701,47789,170,47760,When should you use generator expressions vs. list comprehensions in Python and vice-versa? has_codeblock,Generator Expressions vs. List Comprehension,7,5,47826.0,4883.0,2008-09-06 20:07:59,,1,105
1702,47824,559,538507,"Using core jQuery, how do you remove all the options of a select box, then add one option and select it? My select box is the following. has_codeblock EDIT: The following code was helpful with chaining. However, (in Internet Explorer) has_codeblock did not select the option that was added. (I did use the same 'value' in both has_codeblock and has_codeblock .) has_codeblock EDIT: Trying to get it to mimic this code, I use the following code whenever the page/form is reset. This select box is populated by a set of radio buttons. has_codeblock was closer, but the option did not appear selected like it does with has_codeblock . Nothing is wrong with my existing code - I am just trying to learn jQuery. has_codeblock EDIT: selected answer was close to what I needed. This worked for me: has_codeblock But both answers led me to my final solution..",How do you remove all the options of a select box and then add one option and select it with jQuery?,15,0,47829.0,2755.0,2008-09-06 20:53:54,,1,851
1703,47837,63,55770,"I'm struggling to find the right terminology here, but if you have jQuery object... has_codeblock ...is it possible to extract the base element? Meaning, the equivalent of this: has_codeblock",Getting the base element from a jQuery object,4,0,47844.0,1923.0,2008-09-06 21:10:33,,1,191
1704,47845,77,13694,I've heard that creating a new process on a Windows box is more expensive than on Linux. Is this true? Can somebody explain the technical reasons for why it's more expensive and provide any historical reasons for the design decisions behind those reasons?,Why is creating a new process more expensive on Windows than Linux?,9,0,,4883.0,2008-09-06 21:17:42,,1,255
1705,47882,314,122990,What is a magic number? Why should it be avoided? Are there cases where it's appropriate?,"What is a magic number, and why is it bad?",15,0,47902.0,2915.0,2008-09-06 22:24:24,,1,89
1706,47903,109,119382,"For general protocol message exchange, which can tolerate some packet loss. How much more efficient is UDP over TCP?","UDP vs TCP, how much faster is it?",13,7,47929.0,4946.0,2008-09-06 22:46:36,,1,116
1707,47941,72,49696,"I'm trying to upload an application to the iPhone App Store, but I get this error message from iTunes Connect: The binary you uploaded was invalid. The signature was invalid, or it was not signed with an Apple submission certificate. Note: The details of original question have been removed, as this page has turned into a repository for all information about possible causes of that particular error message. For general information on submitting iPhone applications to the App Store, see Steps to upload an iPhone application to the AppStore .",Invalid iPhone Application Binary,34,1,155355.0,1175.0,2008-09-06 23:18:22,,1,545
1708,47981,1220,528372,"How do I set, clear and toggle a bit in C/C++?","How do you set, clear and toggle a single bit in C/C++?",21,6,47990.0,445087.0,2008-09-07 00:42:17,,1,46
1709,48006,56,24045,"Right up front: I do not want to start a religious war. I've used vi for as long as I can remember, and the few times I've tried to pick up Emacs I've been so lost that I've quickly given up. Lots of people find Emacs very powerful, however. Its programmability is somewhat legendary. I'm primarily doing Solaris+Java development, and I'd like to ask a simple question: will my productivity increase if I invest time in getting my head around Emacs? Is the functionality that it offers over Vim going to be paid back in productivity increases in a reasonable timeframe? Repeat: I don't want a ""my editor is better than yours"" answer. I just want a yes or no answer as to whether it's worth investing the time or not. Will my productivity really increase?",Is it worth investing time in learning to use Emacs?,29,3,48016.0,826.0,2008-09-07 01:22:09,,1,754
1710,48087,95,69723,"I need a quick algorithm to select a random  has_numeric  elements from a generic list. For example, I'd like to get a random  has_numeric  elements from a List.",Select a random N elements from List<T> in C#,24,1,48089.0,4541.0,2008-09-07 03:12:28,,1,161
1711,48088,93,37823,"I was surprised recently to find that it's possible to have a return statement in a finally block in Java. It seems like lots of people think it's a bad thing to do as described in ' Don't return in a finally clause '. Scratching a little deeper, I also found ' Java's return doesn't always ' which shows some pretty horrible examples of other types of flow control in finally blocks. So, my question is, can anyone give me an example where a return statement (or other flow control) in a finally block produces better / more readable code?",Returning from a finally block in Java,5,2,48096.0,797.0,2008-09-07 03:15:58,,1,540
1712,48198,551,581771,How can you find out which process is listening on a port on Windows?,How can you find out which process is listening on a port on Windows?,15,0,48199.0,4883.0,2008-09-07 06:26:12,,1,69
1713,48211,51,63074,"Is there a library or application that can decompile Python  has_numeric . has_numeric + bytecode to obtain the source code? A search revealed: http://depython.net - an online service that you need to upload a pyc or pyo file to the dis module - allows you to disassemble, but not decompile bytecode decompile.py - works only for  has_numeric . has_numeric . has_numeric  or  has_numeric . has_numeric  decompyle - an decompiling online service that you need to pay for and upload your pyc to",Free Python decompiler that is not an online service?,9,1,,4883.0,2008-09-07 06:54:54,2013-04-09 06:53:21,1,492
1714,48239,534,679597,"Is there any way to get the ID of the element that fires an event? I'm thinking something like: has_codeblock Except of course that the var has_codeblock should contain the id has_codeblock , if the event is fired from the first form, and has_codeblock , if the event is fired from the second form.",Getting the ID of the element that fired an event,13,1,48684.0,1090.0,2008-09-07 08:09:38,,1,298
1715,48381,95,60655,"I've recently started a new project and I'm using C# for the first time. I've found that while Visual Studio is helpful in creating C#'s XML comments to document your classes and methods, there's not much you can do to generate MSDN or Javadoc style documentation. Google tells me that Visual Studio  has_numeric  included a tool to generate such documentation, but it is not longer included in later versions of the IDE. What are my options if I wish to make use of my carefully crafted (I assure you!) XML markup?",Generating Documentation from C# XML Comments,9,0,51255.0,5024.0,2008-09-07 12:34:09,2015-09-12 02:46:07,1,515
1716,48458,109,21646,"I started an application in Google App Engine right when it came out, to play with the technology and work on a pet project that I had been thinking about for a long time but never gotten around to starting. The result is BowlSK . However, as it has grown, and features have been added, it has gotten really difficult to keep things organized - mainly due to the fact that this is my first python project, and I didn't know anything about it until I started working. What I have: Main Level contains: all .py files (didn't know how to make packages work) all .html templates for main level pages Subdirectories: separate folders for css, images, js, etc. folders that hold .html templates for subdirecty-type urls Example: http://www.bowlsk.com/ maps to HomePage (default package), template at ""index.html"" http://www.bowlsk.com/games/view-series.html?series= has_numeric  maps to ViewSeriesPage (again, default package), template at ""games/view-series.html"" It's nasty. How do I restructure? I had  has_numeric  ideas: Main Folder containing: appdef, indexes, main.py? Subfolder for code. Does this have to be my first package? Subfolder for templates. Folder heirarchy would match package heirarchy Individual subfolders for css, images, js, etc. Main Folder containing appdef, indexes, main.py? Subfolder for code + templates. This way I have the handler class right next to the template, because in this stage, I'm adding lots of features, so modifications to one mean modifications to the other. Again, do I have to have this folder name be the first package name for my classes? I'd like the folder to be ""src"", but I don't want my classes to be ""src.WhateverPage"" Is there a best practice? With Django  has_numeric . has_numeric  on the horizon, is there something I can do now to improve my ability to integrate with it when it becomes the official GAE templating engine? I would simply start trying these things, and seeing which seems better, but pyDev's refactoring support doesn't seem to handle package moves very well, so it will likely be a non-trivial task to get all of this working again. Thanks.",Project structure for Google App Engine,6,0,70271.0,96.0,2008-09-07 14:08:47,,1,2114
1717,48474,129,369552,"I'm a beginning rails programmer, attempting to show many images on a page. Some images are to lay on top of others. To make it simple, say I want a blue square, with a red square in the upper right corner of the blue square (but not tight in the corner). I am trying to avoid compositing (with ImageMagick and similar) due to perfomance issues. I just want to position overlapping images relative to one another. As a more difficult example, imagine an odometer placed inside a larger image. For six digits, I would need to composite a million different images, or do it all on the fly, where all that is needed is to place the six images on top of the other one.",How do I position one image on top of another in HTML?,9,1,1997397.0,5038.0,2008-09-07 14:31:25,,1,664
1718,48475,113,38110,"How would you design a database to support the following tagging features: items can have a large number of tags searches for all items that are tagged with a given set of tags must be quick (the items must have ALL tags, so it's an AND-search, not an OR-search) creating/writing items may be slower to enable quick lookup/reading Ideally, the lookup of all items that are tagged with (at least) a set of n given tags should be done using a single SQL statement. Since the number of tags to search for as well as the number of tags on any item are unknown and may be high, using JOINs is impractical. Any ideas? Thanks for all the answers so far. If I'm not mistaken, however, the given answers show how to do an OR-search on tags. (Select all items that have one or more of n tags). I am looking for an efficient AND-search. (Select all items that have ALL n tags - and possibly more.)",Database Design for Tagging,12,0,48652.0,5035.0,2008-09-07 14:31:31,,1,886
1719,48642,53,13669,"I want to write a command that specifies ""the word under the cursor"" in VIM. For instance, let's say I have the cursor on a word and I make it appear twice. For instance, if the word is ""abc"" and I want ""abcabc"" then I could type: has_codeblock But then I'd like to be able to move the cursor to ""def"" and use the same command to change it to ""defdef"": has_codeblock How can I write the command in the commandline so that it does this? has_codeblock","How do I specify ""the word under the cursor"" on VIM's commandline?",8,0,48657.0,1084.0,2008-09-07 18:17:14,,1,449
1720,48772,122,253175,"I have never ""hand-coded"" object creation code for SQL Server and foreign key decleration is seemingly different between SQL Server and Postgres. Here is my sql so far: has_codeblock When I run the query I get this error: Msg  has_numeric , Level  has_numeric , State  has_numeric , Line  has_numeric  Number of referencing columns in foreign key differs from number of referenced columns, table 'question_bank'. Can you spot the error?",How do I create a foreign key in SQL Server?,7,1,48778.0,1638.0,2008-09-07 20:49:56,,1,436
1721,48916,56,34244,"I want a splash screen to show while the application is loading. I have a form with a system tray control tied to it. I want the splash screen to display while this form loads, which takes a bit of time since it's accessing a web service API to populate some drop-downs. I also want to do some basic testing for dependencies before loading (that is, the web service is available, the configuration file is readable). As each phase of the startup goes, I want to update the splash screen with progress. I have been reading a lot on threading, but I am getting lost on where this should be controlled from (the main() method?). I am also missing how has_codeblock works, is this where the threads for this should be created from? Now, if the form with the system tray control is the ""living"" form, should the splash come from there? Wouldn't it not load until the form is completed anyway? I'm not looking for a code handout, more of an algorithm/approach so I can figure this out once and for all :)",Multi-threaded splash screen in C#?,11,0,48971.0,4246.0,2008-09-08 00:10:07,,1,998
1722,48933,178,46774,"Does anybody know of a way to list up the ""loaded plugins"" in Vim ? I know I should be keeping track of this kind of stuff myself but it would always be nice to be able to check the current status. Thanks",How do I list loaded plugins in Vim?,3,0,48952.0,4037.0,2008-09-08 00:32:56,,1,204
1723,48947,119,63730,How are callbacks written in PHP?,How do I implement a callback in PHP?,9,0,50596.0,4960.0,2008-09-08 00:53:34,,1,33
1724,49002,935,170060,Why prefer composition over inheritance? What trade-offs are there for each approach? When should you choose inheritance over composition?,Prefer composition over inheritance?,31,5,,4883.0,2008-09-08 01:58:15,,1,138
1725,49196,68,10215,Should libraries that the application relies on be stored in source control? One part of me says it should and another part say's no. It feels wrong to add a 20mb library that dwarfs the entire app just because you rely on a couple of functions from it (albeit rather heavily). Should you just store the jar/dll or maybe even the distributed zip/tar of the project? What do other people do?,Storing third-party libraries in source control,17,0,49335.0,342.0,2008-09-08 05:25:01,,1,390
1726,49274,122,58569,"I have a string, say has_codeblock , and I want to convert it to has_codeblock . I know you can simply do has_codeblock , but that converts has_codeblock to has_codeblock , which is not the effect I have in mind. I want it to blow up in my face when I try to convert something invalid, with a nice and painful has_codeblock . Otherwise, I can't distinguish between a valid has_codeblock and something that just isn't a number at all. EDIT: I was looking for the standard way of doing it, without regex trickery.",Safe integer parsing in Ruby,8,1,49282.0,2018.0,2008-09-08 07:41:00,,1,511
1727,49379,59,45174,"How do I lock compiled Java classes to prevent decompilation? I know this must be very well discussed topic on the Internet, but I could not come to any conclusion after referring them. Many people do suggest obfuscator, but they just do renaming of classes, methods, and fields with tough-to-remember character sequences but what about sensitive constant values? For example, you have developed the encryption and decryption component based on a password based encryption technique. Now in this case, any average Java person can use JAD to decompile the class file and easily retrieve the password value (defined as constant) as well as salt and in turn can decrypt the data by writing small independent program! Or should such sensitive components be built in native code (for example, VC++) and call them via JNI ?",How to lock compiled Java classes to prevent decompilation?,10,1,49428.0,959.0,2008-09-08 09:38:58,,1,817
1728,49450,66,108725,"I'm just about wrapped up on a project where I was using a commercial SVN provider to store the source code. The web host the customer ultimately picked includes a repository as part of the hosting package, so, now that the project is over, I'd like to relocate the repository to their web host and discontinue the commercial account. How would I go about doing this?",How do I export (and then import) a Subversion repository?,11,0,49483.0,1344.0,2008-09-08 10:50:39,,1,367
1729,49478,676,184016,Which files should I include in has_codeblock when using Git in conjunction with Xcode ?,Git ignore file for Xcode projects,16,0,12021580.0,5156.0,2008-09-08 11:07:49,,1,88
1730,49536,75,62518,"You find plenty of tutorials on menu bars in HTML, but for this specific (though IMHO generic) case, I haven't found any decent solution: has_codeblock There's an varying number of text-only menu items and the page layout is fluid. The first menu item should be left-aligned, the last menu item should be right-aligned. The remaining items should be spread optimally on the menu bar. The number is varying,so there's no chance to pre-calculate the optimal widths. Note that a TABLE won't work here as well: If you center all TDs, the first and the last item aren’t aligned correctly. If you left-align and right-align the first resp. the last items, the spacing will be sub-optimal. Isn’t it strange that there is no obvious way to implement this in a clean way by using HTML and CSS?",How do I *really* justify a horizontal menu in HTML+CSS?,13,4,29188477.0,3377.0,2008-09-08 11:57:08,,1,784
1731,49547,676,380569,"Our investigations have shown us that not all browsers respect the http cache directives in a uniform manner. For security reasons we do not want certain pages in our application to cached, ever, by the web browser. This must work for at least the following browsers: Internet Explorer  has_numeric + Firefox  has_numeric . has_numeric + Safari  has_numeric + Opera  has_numeric + Chrome Our requirement came from a security test. After logging out from our website you could press the back button and view cached pages.","Making sure a web page is not cached, across all browsers",23,3,2068407.0,5182.0,2008-09-08 12:08:49,,1,520
1732,49755,94,23847,"I'm writing a structural modeling tool for a civil enginering application. I have one huge model class representing the entire building, which include collections of nodes, line elements, loads, etc. which are also custom classes. I have already coded an undo engine which saves a deep-copy after each modification to the model. Now I started thinking if I could have coded differently. Instead of saving the deep-copies, I could perhaps save a list of each modifier action with a corresponding reverse modifier. So that I could apply the reverse modifiers to the current model to undo, or the modifiers to redo. I can imagine how you would carry out simple commands that change object properties, etc. But how about complex commands? Like inserting new node objects to the model and adding some line objects which keep references to the new nodes. How would one go about implementing that?",Design Pattern for Undo Engine,18,4,49758.0,976.0,2008-09-08 13:58:06,,1,890
1733,49906,86,54331,"It has been well established that code reviews are good, so this question is purely about the mechanics. For a dev environment centered around Visual Studio and Subversion what are the best tools for handling code reviews? We currently use TortoiseSVN as the Subversion client. so accessing diffs, logs, etc. is fairly straight forward, but I think the process could be streamlined more by a tool that was designed for code reviews. Are there any out there? Update: Thanks for the input. ReviewBoard looks interesting, but would be difficult to fit into our infrastructure due to the lack of Windows hosting. rietveld appears to be at a very early stage at the moment. The commercial offerings certainly look more polished and the pricing isn't bad for a tool that would be a non-trivial part of a developers time. For those interested, see related questions",Best tools for code reviews,19,5,49982.0,3631.0,2008-09-08 15:11:56,2012-03-19 17:56:01,1,858
1734,49912,53,33483,We are using Jetbrains ' dotTrace . What other profiling tools can be recommended that are better for profiling C# Windows Forms applications?,Best .NET memory and performance profiler?,12,1,49943.0,4653.0,2008-09-08 15:14:00,2011-09-21 06:57:00,1,142
1735,49925,624,579368,What is the difference between UNION and UNION ALL.,What is the difference between UNION and UNION ALL?,15,0,49928.0,3208.0,2008-09-08 15:19:33,,1,51
1736,49988,190,320546,"Occasionally a program on a Windows machine goes crazy and just hangs. So I'll call up the task manager and hit the ""End Process"" button for it. However, this doesn't always work; if I try it enough times then it'll usually die eventually, but I'd really like to be able to just kill it immediately. On Linux I could just has_codeblock to guarantee that a process will die. Is there some program or command that comes with Windows that will always kill a process? A free third-party app would be fine, although I'd prefer to be able to do this on machines I sit down at for the first time.",Really killing a process in Windows,10,3,50011.0,1694.0,2008-09-08 15:48:31,2014-06-25 10:02:59,1,589
1737,50096,60,161336,"I know it is not recommended, but is it at all possible to pass the user's password to scp? I'd like to copy a file via scp as part of a batch job and the receiving server does, of course, need a password and, no, I cannot easily change that to key-based authentication.",How to pass password to scp?,10,1,50102.0,2992.0,2008-09-08 16:35:09,,1,270
1738,50098,103,58809,"I would like to compare two collections (in C#), but I'm not sure of the best way to implement this efficiently. I've read the other thread about Enumerable.SequenceEqual , but it's not exactly what I'm looking for. In my case, two collections would be equal if they both contain the same items (no matter the order). Example: has_codeblock What I usually do is to loop through each item of one collection and see if it exists in the other collection, then loop through each item of the other collection and see if it exists in the first collection. (I start by comparing the lengths). has_codeblock However, this is not entirely correct, and it's probably not the most efficient way to do compare two collections for equality. An example I can think of that would be wrong is: has_codeblock Which would be equal with my implementation. Should I just count the number of times each item is found and make sure the counts are equal in both collections? The examples are in some sort of C# (let's call it pseudo-C#), but give your answer in whatever language you wish, it does not matter. Note: I used integers in the examples for simplicity, but I want to be able to use reference-type objects too (they do not behave correctly as keys because only the reference of the object is compared, not the content).",Comparing two collections for equality irrespective of the order of items in them,13,3,3790621.0,810.0,2008-09-08 16:36:15,,1,1306
1739,50114,74,11024,"I understand the value of the three-part service/host/client model offered by WCF. But is it just me or does it seem like WCF took something pretty direct and straightforward (the ASMX model) and made a mess out of it? Is there an alternative to using SvcUtil's command line step back in time to generate the proxy? With ASMX services a test harness was automatically provided; is there a good alternative today with WCF? I appreciate that the WS* stuff is more tightly integrated with WCF and hope to find some payoff for WCF there, but geeze, otherwise I'm perplexed. Also, the state of books available for WCF is abysmal at best. Juval Lowy, a superb author, has written a good O'Reilly reference book ""Programming WCF Services"" but it doesn't do that much (for me anyway) for learning now to use WCF. That book's precursor (and a little better organized, but not much, as a tutorial) is Michele Leroux Bustamante's Learning WCF. It has good spots but is outdated in place and its corresponding Web site is gone. Do you have good WCF learning references besides just continuing to Google the bejebus out of things? Thanks, rp",WCF: WTF! Does WCF raise the bar or just the complexity level?,16,1,877642.0,2536.0,2008-09-08 16:42:21,,1,1128
1740,50159,102,123529,"I'd like to know which libraries are used by executables on my system. More specifically, I'd like to rank which libraries are used the most, along with the binaries that use them. How can I do this? (assume we are only talking about shared libraries)",Show all libraries used by executables on linux,8,0,50218.0,3756.0,2008-09-08 17:02:25,,1,251
1741,50335,61,12529,Which is the right order for arranging buttons in a dialog box?,OK-Cancel or Cancel-OK?,21,3,51388.0,2279145.0,2008-09-08 18:21:31,2016-01-04 14:53:02,1,63
1742,50467,334,209462,"Is there a good way to adjust the size of a has_codeblock to conform to its content? Say for instance I have a has_codeblock that contains one line of text: has_codeblock I then add another line of text: has_codeblock Is there a good way in Cocoa Touch to get the rect that will hold all of the lines in the text view so that I can adjust the parent view accordingly? As another example, look at the Notes field for events in the Calendar application--note how the cell (and the has_codeblock it contains) expands to hold all lines of text in the notes string.",How do I size a UITextView to its content?,32,2,18931531.0,1967.0,2008-09-08 19:21:19,,1,560
1743,50499,229,219690,"I have scripts calling other script files but I need to get the filepath of the file that is currently running within the process. For example, let's say I have three files. Using execfile : has_codeblock calls has_codeblock . In turn, has_codeblock calls has_codeblock . How can I get the file name and path of has_codeblock , from code within has_codeblock , without having to pass that information as arguments from has_codeblock ? (Executing has_codeblock returns the original starting script's filepath not the current file's.)",How do I get the path and name of the file that is currently executing?,19,1,50905.0,4872.0,2008-09-08 19:41:10,,1,532
1744,50532,75,161639,"How do I format a number in java? What are the ""Best Practices""? Will I need to round a number before I format it? has_codeblock => has_codeblock has_codeblock => has_codeblock etc.",How do I format a number in java?,8,0,50543.0,1310.0,2008-09-08 19:59:45,,1,181
1745,50605,79,96760,"Suppose I have the following C code. has_codeblock What implicit conversions are going on here, and is this code safe for all values of has_codeblock and has_codeblock ? (Safe, in the sense that even though result in this example will overflow to some huge positive number, I could cast it back to an int and get the real result.)",Signed to unsigned conversion in C - is it always safe?,8,0,50632.0,4828.0,2008-09-08 20:36:45,,1,330
